status,yolo_conf,box_x1,box_y1,box_x2,box_y2,box_w,box_h,n_measured,n_valid,measured_pixel,std_pixel,measured_mm,image,specimen_id,is_ng,true_mm,split,error_mm,predicted_ng
ok,0.9598580002784729,1124,1287,1324,2025,200,738,31,29,578.437062810211,0.3413259286688322,20.018588454122344,20260916_155346.jpg,S06,False,20.012,val,0.00658845412234399,False
ok,0.9604857563972473,1124,1287,1325,2025,201,738,31,27,578.7352941066473,0.3198229718587821,20.028909662722796,20260916_155347.jpg,S06,False,20.012,val,0.016909662722795815,False
ok,0.9601762890815735,1124,1287,1324,2025,200,738,31,31,578.3963728552457,0.42082311659349503,20.017180253446696,20260916_155348.jpg,S06,False,20.012,val,0.005180253446695815,False
ok,0.9600557684898376,1124,1288,1324,2024,200,736,31,29,578.4084963327774,0.35485522492366395,20.017599823565806,20260916_155350.jpg,S06,False,20.012,val,0.005599823565805906,False
ok,0.960521936416626,1124,1286,1325,2025,201,739,31,28,578.5167430930667,0.392272467163217,20.02134603466645,20260916_155351.jpg,S06,False,20.012,val,0.00934603466645001,False
ok,0.9596834182739258,1124,1287,1325,2025,201,738,31,28,578.8529471037955,0.334423228934473,20.03298140549609,20260916_155352.jpg,S06,False,20.012,val,0.020981405496090844,True
ok,0.9604459404945374,1124,1287,1324,2024,200,737,31,29,578.418918918919,0.31969479675153056,20.017960529122227,20260916_155353.jpg,S06,False,20.012,val,0.0059605291222268875,False
ok,0.9606837630271912,1124,1287,1325,2025,201,738,31,28,578.8435787089339,0.266620446441082,20.032657183461808,20260916_155359.jpg,S06,False,20.012,val,0.02065718346180745,True
ok,0.9606463313102722,1124,1287,1324,2025,200,738,31,29,578.839285905872,0.2156514172558824,20.03250861784709,20260916_155400.jpg,S06,False,20.012,val,0.020508617847088573,True
ok,0.9598225355148315,1124,1288,1324,2025,200,737,31,29,578.3934011174543,0.35035166219941655,20.017077407346985,20260916_155402.jpg,S06,False,20.012,val,0.005077407346984586,False
ok,0.9604309797286987,1124,1287,1324,2025,200,738,31,29,578.7652174028422,0.34939185155478153,20.029945250153528,20260916_155403.jpg,S06,False,20.012,val,0.017945250153527326,False
ok,0.9603398442268372,1124,1287,1324,2025,200,738,31,28,578.5534090848172,0.3342459075950242,20.022614973754738,20260916_155404.jpg,S06,False,20.012,val,0.010614973754737633,False
ok,0.960467517375946,1124,1287,1324,2025,200,738,31,28,578.8082604372651,0.29883954520669165,20.031434886360003,20260916_155406.jpg,S06,False,20.012,val,0.01943488636000268,True
ok,0.9601383805274963,1124,1287,1324,2025,200,738,31,29,579.0,0.25093976221410574,20.038070621937035,20260916_155407.jpg,S06,False,20.012,val,0.026070621937034133,True
ok,0.9393005967140198,1091,1155,1297,1916,206,761,31,31,593.5862071516963,0.4218796919814997,20.54287105200939,20260916_155448.jpg,S07,False,20.014,val,0.5288710520093893,True
ok,0.9389111995697021,1091,1155,1296,1916,205,761,31,31,593.5263160360374,0.3774177818997551,20.540798336283657,20260916_155449.jpg,S07,False,20.014,val,0.5267983362836581,True
ok,0.9395416975021362,1091,1155,1296,1916,205,761,31,30,593.3437878068289,0.3648521775295206,20.534481387151743,20260916_155451.jpg,S07,False,20.014,val,0.5204813871517437,True
ok,0.9390560388565063,1091,1155,1297,1916,206,761,31,31,593.1666667531676,0.3738635791683133,20.528351569911855,20260916_155452.jpg,S07,False,20.014,val,0.5143515699118559,True
ok,0.9391195178031921,1091,1155,1296,1916,205,761,31,31,593.5405404499797,0.3978732216388155,20.541290615750206,20260916_155453.jpg,S07,False,20.014,val,0.5272906157502071,True
ok,0.9395838379859924,1091,1155,1297,1916,206,761,31,31,593.4172415897764,0.3402712175703325,20.53702348057169,20260916_155454.jpg,S07,False,20.014,val,0.5230234805716911,True
ok,0.9390925168991089,1091,1155,1296,1916,205,761,31,31,593.4219859153786,0.3846476014327277,20.5371876725086,20260916_155456.jpg,S07,False,20.014,val,0.5231876725086018,True
ok,0.9391884803771973,1091,1155,1296,1916,205,761,31,30,593.2747991126698,0.34528399783034425,20.532093821822425,20260916_155501.jpg,S07,False,20.014,val,0.5180938218224256,True
ok,0.9393573999404907,1091,1155,1297,1917,206,762,31,30,593.4443872503911,0.32860667467424526,20.537962939404984,20260916_155503.jpg,S07,False,20.014,val,0.523962939404985,True
